Latitude,Longitude,acq_date,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm)
39.66569330216411,-4.319086372702564,2021-01-07,9.725245972182408,-6.299380863809509,1.7207861726943632,18.228365298265516,10.960542066238704,0.0,0.0,0.0,0.0,0.0
42.5513484787062,-0.36504168994800956,2021-01-07,9.685367099434742,-2.818222335068364,3.483572382183189,21.70882138489761,11.379611605199196,0.0,0.0,0.0,0.0,0.0
38.573953821832646,-0.17192674858744894,2021-01-07,17.897788025966598,7.003637758537435,12.475159898743666,25.921393392159455,15.412374753132195,0.0,0.0,0.0,0.0,0.0
37.245206325591084,-6.050215157755494,2021-01-07,16.453848124097078,1.0984282551028852,8.809038149749401,18.547845165424356,12.342000797011615,0.0,0.0,0.0,0.0,0.0
42.64441836078599,-2.486698055349142,2021-01-07,13.050246969834035,2.590686293355793,7.820466631594915,19.920075174435837,13.26190194143329,0.27575546951483537,0.08731602303774265,0.16179747750296009,0.006417284286262612,0.02022468468787001
40.33436610198574,-0.654373757984029,2021-01-07,11.827651767578697,-0.7603750653828771,5.544876299252921,18.637273441774735,10.571106061800993,0.0,0.0,0.0,0.0,0.0
42.14590651881373,-0.6141674966174486,2021-01-08,10.532006663367751,1.0868099279634396,5.842024876768589,24.491266153499065,16.945212901601607,0.0,0.0,0.0,0.0,0.0
40.84215484689419,-6.253336855061545,2021-01-08,14.490351301093861,-3.611803896493652,5.45538450235661,15.548582540969772,10.226366539839656,0.0,0.0,0.0,0.0,0.0
37.79227891964206,-2.544517567660592,2021-01-08,16.226303180760077,-3.1471263287398896,6.585064048503273,22.24051089003688,14.29540973130151,0.0,0.0,0.0,0.0,0.0
40.20720899873035,-0.27470420020340125,2021-01-08,14.568015244876163,3.956333229259521,9.237874747551505,22.034681662377036,12.499247456305927,0.0,0.0,0.0,0.0,0.0
39.31192255472802,-2.3110420055549072,2021-01-08,6.33786100393106,-5.957913476771622,0.1910006745790635,19.9168851683578,15.799355518004234,0.0,0.0,0.0,0.0,0.0
38.402131187688056,-3.3822477235308686,2021-01-08,14.057598533229102,-2.0287591924371067,5.9936356155255925,14.434718758014462,7.6799593428628725,0.0,0.0,0.0,0.0,0.0
41.907084745110645,-5.4631581798711,2021-01-08,5.131886864150557,-5.283514173114078,-0.03712064422244717,18.840420151518657,5.733323631484763,0.0,0.0,0.0,0.0,0.0
42.65021716779882,-0.5551402879974123,2021-01-08,10.564768316916522,-2.305521474696224,4.127675748414079,19.328340844228343,11.702897916127466,0.0,0.0,0.0,0.0,0.0
38.28685277196121,-2.2801612225125147,2021-01-08,14.54169455025463,-0.18092711255002392,7.217839834048297,22.287128471215805,16.0770696887322,0.0,0.0,0.0,0.0,0.0
39.72162719059125,-5.013228028856512,2021-01-08,12.902703057228452,-3.4777528597287053,4.683674159996209,19.447187361794597,11.985311430795942,0.0,0.0,0.0,0.0,0.0
38.14977107971754,-1.5401259698615268,2021-01-09,16.60917297185558,1.5167198315701336,9.108811613602018,25.316298946178925,18.5038254266994,0.0,0.0,0.0,0.0,0.0
37.175181195913794,-2.239496236203692,2021-01-09,19.153821473708,3.236107352239002,11.160015653247065,23.71068982510596,14.704832509817326,0.0,0.0,0.0,0.0,0.0
37.680048337450486,-3.0500454687158216,2021-01-09,16.440530785055966,-2.888922820211664,6.814016409789024,19.810839525692515,11.56862798908423,0.0,0.0,0.0,0.0,0.0
40.7407210091028,-4.394192503159363,2021-01-09,10.12888868984896,-2.0563149896691213,4.074399494157745,16.822405184689654,10.438396876227223,0.09509884745739461,0.0,0.0,0.09509884745739461,0.0
38.04136361705097,-3.913560849185099,2021-01-09,17.925192300442184,-1.4728844723130972,8.230931358242781,14.454101254764147,7.052013950538502,0.0,0.0,0.0,0.0,0.0
37.34158738210543,-3.354106982602391,2021-01-09,17.64405966626557,-2.013469081126799,7.811402461328338,21.36670528554062,14.775736420966286,0.0,0.0,0.0,0.0,0.0
42.08815818908196,-0.339896199804846,2021-01-09,9.64397831494942,0.716212919190547,5.229242458014432,21.162109877671814,15.084551719370097,0.0,0.0,0.0,0.0,0.0
38.69121154673918,-1.5034884806154762,2021-01-09,14.090807187185241,-0.008420621688380647,7.007764741379006,28.439120012828678,19.03681376372798,0.0,0.0,0.0,0.0,0.0
40.0405173319655,-0.051674865872318954,2021-01-09,16.33532093948932,6.349919435912294,11.293594609740456,22.70611355026327,12.561688423875971,0.0,0.0,0.0,0.0,0.0
40.40633526233376,-4.0468577182792975,2021-01-09,9.695409911431238,-2.805504222513834,3.444952844458702,12.835896643674367,8.917948321837184,0.0,0.0,0.0,0.0,0.0
38.04619170808361,-6.429305220162441,2021-01-10,17.38029672910672,4.305828549188118,10.893062639147418,18.731004808949322,14.20397584616465,0.0,0.0,0.0,0.0,0.0
40.10299779599756,-2.265714360983874,2021-01-10,12.18307443471592,-2.4814877082167173,4.890260126382727,22.175173421678405,12.0875867108392,0.0,0.0,0.0,0.0,0.0
42.75586236110605,-0.6059144492522996,2021-01-10,11.060108782745738,-1.2330075361121418,4.8878285674063875,17.58638425053926,11.31743237119965,0.0,0.0,0.0,0.0,0.0
40.63166301558225,-3.15488128751686,2021-01-10,11.192888518683786,-2.7279520896526432,4.183324964837649,8.085675032207728,5.038785931665624,0.0,0.0,0.0,0.0,0.0
37.1424997437518,-6.070985867832837,2021-01-10,16.541240042211044,0.9709912817498466,8.781524111995612,19.305350190506374,12.491830999696644,0.0,0.0,0.0,0.0,0.0
42.937646688320214,-2.9752186863515693,2021-01-10,12.649187779719936,2.7429536058152557,7.696070692767596,14.86110599079365,8.428470015921434,0.6659471904512215,0.2049068278311451,0.4098136556622902,0.0,0.05122670695778628
38.35234830438858,-2.545208110555751,2021-01-10,14.380597903017126,-1.1354729687814928,6.651563965904124,20.688098401350967,14.155927021166516,0.0,0.0,0.0,0.0,0.0
40.21847866800004,-2.483937832276424,2021-01-10,12.017619583006024,-2.484964822683759,4.784714367849411,18.783379446743,10.391689723371503,0.0,0.0,0.0,0.0,0.0
41.33456517172519,-3.913427844638726,2021-01-10,7.0158673283044735,-2.31828528253205,2.349386012824466,13.237208187279396,8.268092309786413,0.17954341698050022,0.0,0.0,0.17954341698050022,0.0
40.58642469857666,-3.555927849243499,2021-01-10,9.975639031200544,-6.5525680387821765,1.7206947087997135,13.915921259053041,8.669152873082194,0.0,0.0,0.0,0.0,0.0
37.46390333184958,-1.261058380639767,2021-01-11,17.265722018796655,4.184008716173737,10.716893236698763,22.54601454387133,13.386571928142654,0.0,0.0,0.0,0.0,0.0
37.54232984613869,-1.931080794923667,2021-01-11,18.558784328250088,2.4434506805075125,10.472605317451382,22.63856567297216,15.062253215218497,0.0,0.0,0.0,0.0,0.0
42.64044118554948,-4.88677253256918,2021-01-11,9.013850381749622,-3.5596078032623804,2.7631342726750474,18.959052371353437,10.041817680399705,0.08400910458675526,0.0,0.08400910458675526,0.0,0.0
41.087879304988014,-1.901565922578924,2021-01-11,7.789364830961232,-8.46089368378237,-0.31470675322514574,13.585907332253633,8.503530397981047,0.0,0.0,0.0,0.0,0.0
41.27694084499287,-5.215630130481333,2021-01-11,6.349248961950497,-5.70800892008606,0.35041233749707446,12.676338364485277,8.640861058079253,0.0,0.0,0.0,0.0,0.0
42.54445103617188,-1.697344878212399,2021-01-11,12.489306497204316,1.297486351735225,6.8933964244697705,26.633265136268975,16.424803889180446,0.0,0.0,0.0,0.0,0.0
42.24152067660529,-4.292121504626858,2021-01-11,3.860698326943349,-4.285058901201651,-0.1961023338052561,18.790815159915688,10.086524988281004,0.0,0.0,0.0,0.0,0.0
41.28285278125431,-2.047971112530581,2021-01-11,10.834767335241164,-5.383908447278801,2.754169057078898,17.194591334454184,10.506239617728514,0.0,0.0,0.0,0.0,0.0
41.925384156580826,-5.281345026900229,2021-01-11,4.927388322086685,-5.417918552261896,-0.21497028873490617,18.2918802807405,6.797205475828868,0.0,0.0,0.0,0.0,0.0
38.81131111778932,-1.2782349333368739,2021-01-11,14.485969853025244,-1.4640931597987346,6.468052113567844,32.165574371352974,20.7196047542622,0.0,0.0,0.0,0.0,0.0
37.75975219348463,-4.39899092397645,2021-01-12,18.626709270888263,2.922954977325957,10.787548740757428,20.29549813392015,14.425917868854736,0.0,0.0,0.0,0.0,0.0
42.702262734362336,-3.5642612124152286,2021-01-12,8.946705963189448,-0.6881533321196481,4.150907529908401,20.70212713758994,9.987654669155352,0.0,0.0,0.0,0.0,0.0
42.76441300078151,-3.826171081890097,2021-01-12,8.287034113961077,-1.2008601719178493,3.581669392325658,19.685054721757346,11.962335936862175,0.0,0.0,0.0,0.0,0.0
41.83117695484005,-4.099280232620323,2021-01-12,4.043168862397674,-4.662473390140219,-0.3077106437301024,12.869906212771532,8.83107380994814,0.0,0.0,0.0,0.0,0.0
37.952637756781364,-2.710019867997978,2021-01-12,15.723583001324725,-3.3715504839948145,6.213395691001306,20.899937077922793,13.071576335302204,0.0,0.0,0.0,0.0,0.0
40.35489631932073,-5.414320783769844,2021-01-12,10.7559646594237,-4.985395895338166,2.8959965445134364,19.153631329680586,11.737274571118064,0.0,0.0,0.0,0.0,0.0
38.52848269719272,-1.8194207408593464,2021-01-12,12.554275571371043,-0.8541478962452309,5.86803825255653,22.532782057060786,17.125879328402878,0.0,0.0,0.0,0.0,0.0
42.32774157366327,-3.868529727158939,2021-01-12,4.419850614426003,-2.7455435476098247,0.8746464626613154,19.11080971148286,12.293989631324058,0.0,0.0,0.0,0.0,0.0
37.58944844236854,-5.743680154750098,2021-01-12,17.076940168750653,-0.056792202818839566,8.538001697649491,15.36152826377669,10.047393646538195,0.0,0.0,0.0,0.0,0.0
41.094696079136284,-5.800233955131799,2021-01-12,10.60562390232979,-3.073834675236667,3.8080838700183794,14.389383051229284,8.545597921792924,0.0,0.0,0.0,0.0,0.0
42.69393389243981,-2.8326709065646014,2021-01-13,12.825574541851285,1.6110275767152733,7.21830105928328,21.767532829762423,11.649607042153745,0.1130446122242701,0.034782957607467725,0.06956591521493545,0.0,0.008695739401866931
37.35959245059461,-6.406502844723372,2021-01-13,16.764829265452207,2.507488708158794,9.664050966398461,18.39778630339516,12.071305078972909,0.0,0.0,0.0,0.0,0.0
38.45877268454105,-4.5885773494402144,2021-01-13,17.588493307440622,3.1208313426043417,10.34768946534959,16.891558089413778,9.0,0.0,0.0,0.0,0.0,0.0
41.785112328398895,-1.2503160455203997,2021-01-13,12.437357468307324,0.7668189664467915,6.616913134403703,29.236220484508994,20.59038501824681,0.0,0.0,0.0,0.0,0.0
38.299802465497535,-6.327195194460067,2021-01-13,17.686702048388884,2.337633998868921,10.055968337775024,21.198864636832102,17.198864636832102,0.0,0.0,0.0,0.0,0.0
38.69761467154067,-2.0348996454478936,2021-01-13,11.1235712936421,-3.36021652606454,3.9060663938720035,17.36391732661513,14.22290533696448,0.0,0.0,0.0,0.0,0.0
42.25829882731992,-4.030934429303288,2021-01-13,4.294952284346071,-3.432541585053987,0.4604136220877978,18.47914423320278,12.151023856293843,0.0,0.0,0.0,0.0,0.0
41.10077608488427,-2.115855261431456,2021-01-13,8.803501702883846,-7.8994863506496245,0.46794440331062137,15.444349971496104,9.381542257683156,0.0,0.0,0.0,0.0,0.0
42.037569736504324,-3.8173122391746657,2021-01-13,4.394877526670955,-3.275913609622907,0.5827288472873483,15.101807457866096,10.636869682599604,0.0,0.0,0.0,0.0,0.0
37.95843706339139,-3.650596305301566,2021-01-13,15.157632229055702,1.4364560820962256,8.319484620122898,16.0482184572532,9.153335719821273,0.0,0.0,0.0,0.0,0.0
37.89652999755308,-5.78175739867439,2021-01-14,17.983758100718653,-1.5086091480343273,8.240782656721475,13.244056752272712,7.308220359859007,0.0,0.0,0.0,0.0,0.0
42.1564481643308,-1.4310655432961532,2021-01-14,11.68885009017545,-0.5036986322510745,5.606852007317975,24.23650281472727,14.9170234352189,0.0,0.0,0.0,0.0,0.0
42.476317842671456,-5.986570742715767,2021-01-14,10.658578720772926,-4.040403740021151,3.3275864740716883,14.681139672139373,10.286007376163937,0.05797150819651564,0.0,0.05797150819651564,0.0,0.0
41.105444557316694,-2.830596243275989,2021-01-14,10.55733629888416,-6.364924303127121,2.1038948020661086,19.043180470294935,10.538671748744648,0.0,0.0,0.0,0.0,0.0
39.06879957677449,-1.949508237477838,2021-01-14,8.456797002078968,-4.190197618924678,2.1332996915771454,11.122460025811971,7.8529228810258145,0.0,0.0,0.0,0.0,0.0
40.919113235787854,-2.8971667854341367,2021-01-14,10.782793481566298,-5.343024770433035,2.707010650902271,15.051063666873077,8.617614460051048,0.0,0.0,0.0,0.0,0.0
37.75891123209196,-2.7739349200857872,2021-01-14,16.37199770742049,-4.378007417154977,6.0387614334743756,21.089145167696735,12.660358433902028,0.0,0.0,0.0,0.0,0.0
40.24186169658387,-3.9984600606662286,2021-01-14,8.54491718305522,-4.090572833579665,2.233684061512653,13.012231636808751,8.94099695065563,0.0,0.0,0.0,0.0,0.0
42.46398069480274,-2.2240726483857625,2021-01-14,13.414211693393439,2.0565433203691734,7.7353775068813055,24.42493678999934,16.079473083094626,0.0,0.0,0.0,0.0,0.0
39.40917753693381,-1.974505574480693,2021-01-14,10.079820407087661,-3.400973921694584,3.358016604546073,14.857003954443744,8.839143689351651,0.0,0.0,0.0,0.0,0.0
38.17297772071795,-5.458799509015994,2021-01-15,16.943765666221843,-1.870948678829748,7.516205284681008,11.601280102017409,7.310766890314887,0.0,0.0,0.0,0.0,0.0
42.81866176183279,-5.546900431253777,2021-01-15,10.47934254510809,-1.462964104697268,4.558189220205412,17.514787759898244,12.366704744384203,0.3253155948774356,0.2218910036443339,0.10342459123310171,0.0,0.0
37.33860121910797,-0.9941256705172092,2021-01-15,16.215079391381835,4.857372412604201,10.52787064096751,22.054650176374473,13.873011117262742,0.0,0.0,0.0,0.0,0.0
38.108742097758125,-0.4071711508963567,2021-01-15,16.878011146624385,5.143029186208802,11.018799566740212,21.23709201920609,15.423992220997658,0.0,0.0,0.0,0.0,0.0
38.69974035727948,-4.629946569416724,2021-01-15,16.95663769013876,-0.07148418550300788,8.41697890232079,16.249246260205528,8.931772360042068,0.0,0.0,0.0,0.0,0.0
41.113446224785456,-0.5101968172304581,2021-01-15,12.53932836141708,2.8408184452559864,7.68220295412429,30.516816100171603,18.850783109872555,0.0,0.0,0.0,0.0,0.0
37.29307221368539,-3.051675167557819,2021-01-15,17.37114089728798,-1.6322840089190622,7.873364856914059,22.95405537489206,14.365515803369995,0.0,0.0,0.0,0.0,0.0
42.72389974803251,-5.797433129939055,2021-01-15,9.96739735079877,-2.3402214526961593,3.8470236417689776,16.642651323860264,11.986968734753408,0.0,0.0,0.0,0.0,0.0
38.47955649706013,-4.7995208915759076,2021-01-15,16.85164044557009,1.1097286907546327,8.956523172224177,13.92315821713808,8.258967467400495,0.0,0.0,0.0,0.0,0.0
40.089803861767244,-3.6654583345694443,2021-01-15,7.04675631448132,-7.584950710740898,-0.26469819022365665,11.830186016332584,8.371102929104968,0.0,0.0,0.0,0.0,0.0
38.06803853755888,-1.509579049784226,2021-01-16,17.063105381428763,1.6399693707503316,9.38838507207161,24.587408464812892,17.421723517847372,0.0,0.0,0.0,0.0,0.0
39.584247542301995,-1.7426516387579705,2021-01-16,11.29671903766322,-2.7417313970189303,4.295359854244084,24.85120665749062,16.194935501738023,0.0,0.0,0.0,0.0,0.0
41.39321930959752,-5.330163772204972,2021-01-16,5.577635810024492,-5.160305606232396,0.24159944771405806,11.846184790826713,7.07812128031639,0.0,0.0,0.0,0.0,0.0
39.42160671723023,-4.529860092358485,2021-01-16,12.802652279110465,-5.278791084908931,3.734650479396658,17.85320315148254,10.503501775091364,0.0,0.0,0.0,0.0,0.0
38.91632062719775,-5.633619584675797,2021-01-16,16.396485933410155,-1.2535383407253269,7.563557230010188,14.649628566461267,8.37370282660165,0.0,0.0,0.0,0.0,0.0
39.385841401322466,-1.8585819529103853,2021-01-16,10.338669642637736,-3.2181699260856718,3.574629295124005,17.259224213774786,10.906409475596961,0.0,0.0,0.0,0.0,0.0
39.4020443245103,-4.290207414273928,2021-01-16,11.463170509495352,-5.776907431964833,2.840753247790414,17.084471373369592,9.82039698763662,0.0,0.0,0.0,0.0,0.0
